tarehe_ya_data,month,season,begin_time,end_time,hours,lon,lat,region,district,kijiji,mwalo_bandari_diko,sehemu_aliyovua_locality,idadi_ya_wavuvi_chomboni,aina_ya_mtego,aina_ya_samaki,Groups,local_name,uzito,idadi,cpue,cpue.check
21/04/2020,4,IN,2020-04-21T18:48:00Z,2020-04-22T02:19:00Z,7.52,39.15952,-5.784,Tanga,Pangani,Kipumbwi,Kipumbwi,Sange juu,20,RN,Etrumeus teres,Anchovy,Uono kikwete,1020,51,135.6382979,135.6382979
21/04/2020,4,IN,2020-04-21T19:30:00Z,2020-04-22T05:15:00Z,9.75,39.64555,-7.85432,Pwani,Mafia,Chunguruma,Tumbuju,Boyani 1,20,RN,Dagaa,Anchovy,Dagaa mchele,220,11,22.56410256,22.56410256
22/04/2020,4,IN,2020-04-22T19:02:00Z,2020-04-23T05:20:00Z,10.3,39.66484,-7.8429,Pwani,Mafia,Chunguruma,Tumbuju,Makundini,19,RN,Dagaa,Anchovy,Dagaa mchele,3600,180,349.5145631,349.5145631
22/04/2020,4,IN,2020-04-22T19:35:00Z,2020-04-23T04:07:00Z,8.53,38.99285,-5.784,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Etrumeus teres,Anchovy,NA,960,48,112.5,112.5439625
22/04/2020,4,IN,2020-04-22T19:35:00Z,2020-04-23T04:07:00Z,8.53,38.99285,-5.784,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Etrumeus teres,Anchovy,Uono kikwete,960,48,112.5439625,112.5439625
23/04/2020,4,IN,2020-04-23T19:15:00Z,2020-04-24T04:20:00Z,9.08,39.05175,-5.73444,Tanga,Pangani,Kipumbwi,Kipumbwi,Mijimile,20,RN,Etrumeus teres,Anchovy,NA,560,28,61.65137615,61.67400881
23/04/2020,4,IN,2020-04-23T19:15:00Z,2020-04-24T04:20:00Z,9.08,39.05175,-5.7344,Tanga,Pangani,Kipumbwi,Kipumbwi,Mijimile,20,RN,Rastrelliger kanagurta,Mackerel,NA,60,3,6.605504587,6.607929515
23/04/2020,4,IN,2020-04-23T19:15:00Z,2020-04-24T04:20:00Z,9.08,39.05175,-5.73444,Tanga,Pangani,Kipumbwi,Kipumbwi,Mijimile,20,RN,Etrumeus teres,Anchovy,Uono kikwete,560,28,61.67400881,61.67400881
23/04/2020,4,IN,2020-04-23T19:15:00Z,2020-04-24T04:20:00Z,9.08,39.05175,-5.7344,Tanga,Pangani,Kipumbwi,Kipumbwi,Mijimile,20,RN,Rastrelliger kanagurta,Mackerel,Kibua maji,60,3,6.607929515,6.607929515
23/04/2020,4,IN,2020-04-23T19:25:00Z,2020-04-24T05:20:00Z,9.92,39.66484,-7.8429,Pwani,Mafia,Chunguruma,Tumbuju,Makundini,19,RN,Dagaa,Anchovy,Dagaa mchele,1200,60,120.9677419,120.9677419
23/04/2020,4,IN,2020-04-23T19:35:00Z,2020-04-24T04:20:00Z,8.75,38.96463,-5.815067,Tanga,Pangani,Kipumbwi,Kipumbwi,Buyuni,20,RN,Etrumeus teres,Anchovy,NA,1120,56,128,128
23/04/2020,4,IN,2020-04-23T19:35:00Z,2020-04-24T04:20:00Z,8.75,38.96463,-5.815067,Tanga,Pangani,Kipumbwi,Kipumbwi,Buyuni,20,RN,Etrumeus teres,Anchovy,Uono kikwete,1120,56,128,128
24/04/2020,4,IN,2020-04-24T19:20:00Z,2020-04-25T05:30:00Z,10.17,39.66484,-7.8429,Pwani,Mafia,Chunguruma,Tumbuju,Makundini,19,RN,Dagaa,Anchovy,Dagaa mchele,NA,NA,NA,NA
24/04/2020,4,IN,2020-04-24T19:30:00Z,2020-04-25T04:07:00Z,8.62,38.94222,-5.908333,Tanga,Pangani,Kipumbwi,Kipumbwi,Buyuni,20,RN,Etrumeus teres,Anchovy,NA,1120,56,129.9806576,129.9303944
24/04/2020,4,IN,2020-04-24T19:30:00Z,2020-04-25T04:07:00Z,8.62,38.94222,-5.908333,Tanga,Pangani,Kipumbwi,Kipumbwi,Buyuni,20,RN,Etrumeus teres,Anchovy,Uono kikwete,1120,56,129.9303944,129.9303944
25/04/2020,4,IN,2020-04-25T19:07:00Z,2020-04-26T05:15:00Z,10.13,39.66876,-7.85711,Pwani,Mafia,Chunguruma,Tumbuju,Kwa.Dau.2,19,RN,Dagaa,Anchovy,Dagaa mchele,1200,60,118.4600197,118.4600197
26/04/2020,4,IN,2020-04-26T18:50:00Z,2020-04-27T03:20:00Z,8.5,39.64133,-7.82846,Pwani,Mafia,Chunguruma,Tumbuju,Chili 1,21,RN,Dagaa,Anchovy,Dagaa mchele,1800,90,211.7647059,211.7647059
28/04/2020,4,IN,2020-04-28T20:05:00Z,2020-04-29T06:20:00Z,10.25,39.59768333,-7.904366667,Pwani,Mafia,Kilindoni,Kilindoni,Shungimbil,20,RN,Sardine,Sardines,NA,300,15,29.26829268,29.26829268
28/04/2020,4,IN,2020-04-28T20:05:00Z,2020-04-29T06:20:00Z,10.25,39.35861,-7.4262,Pwani,Mafia,Kilindoni,Kilindoni,Shungimbil,20,RN,Dagaa,Anchovy,Dagaa mchele,300,15,29.26829268,29.26829268
29/04/2020,4,IN,2020-04-29T19:28:00Z,2020-04-30T06:20:00Z,10.87,39.66921,-7.79496,Pwani,Mafia,Kilindoni,Kilindoni,Kichevi,22,RN,Sardine,Sardines,NA,820,41,75.46012268,75.43698252
29/04/2020,4,IN,2020-04-29T19:28:00Z,2020-04-30T06:20:00Z,10.87,39.66921,-7.79496,Pwani,Mafia,Kilindoni,Kilindoni,Kichevi,22,RN,Dagaa,Anchovy,Dagaa mchele,820,41,75.43698252,75.43698252
30/04/2020,4,IN,2020-04-30T19:13:00Z,2020-05-01T03:37:00Z,8.4,38.9932,-5.856533,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,20,RN,Etrumeus teres,Anchovy,NA,180,9,21.42857143,21.42857143
30/04/2020,4,IN,2020-04-30T19:13:00Z,2020-05-01T03:37:00Z,8.4,38.9932,-5.856533,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,20,RN,Etrumeus teres,Anchovy,Uono kikwete,180,9,21.42857143,21.42857143
01/05/2020,5,SE,2020-05-01T19:25:00Z,2020-05-02T02:45:00Z,7.33,38.99285,-5.784,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,20,RN,Etrumeus teres,Anchovy,NA,560,28,76.36363637,76.39836289
01/05/2020,5,SE,2020-05-01T19:25:00Z,2020-05-02T02:45:00Z,7.33,38.99285,-5.784,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,20,RN,Etrumeus teres,Anchovy,Uono kikwete,560,28,76.39836289,76.39836289
02/05/2020,5,SE,2020-05-02T10:02:00Z,2020-05-03T03:24:00Z,17.37,39.2156282,-6.6691692,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,Kinyemvuu,29,RN,Sardine,Sardines,NA,NA,NA,0,NA
02/05/2020,5,SE,2020-05-02T12:20:00Z,2020-05-02T14:30:00Z,2.17,39.2146537,-6.6689924,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,Ununio,48,RN,Sardine,Sardines,NA,NA,NA,0,NA
02/05/2020,5,SE,2020-05-02T12:20:00Z,2020-05-02T14:30:00Z,2.17,39.35535,-6.4867,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,Ununio,48,RN,Dagaa,Anchovy,Dagaa mchele,NA,NA,NA,NA
02/05/2020,5,SE,2020-05-02T16:02:00Z,2020-05-03T03:24:00Z,11.37,39.19955,-6.37619,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,Kinyemvuu,29,RN,Dagaa,Anchovy,Dagaa mchele,NA,NA,NA,NA
02/05/2020,5,SE,2020-05-02T20:47:00Z,2020-05-03T05:02:00Z,8.25,39.05175,-5.7344,Tanga,Pangani,Kipumbwi,Kipumbwi,Sange juu,20,RN,Etrumeus teres,Anchovy,NA,300,15,36.36363636,36.36363636
02/05/2020,5,SE,2020-05-02T20:47:00Z,2020-05-03T05:02:00Z,8.25,39.05175,-5.7344,Tanga,Pangani,Kipumbwi,Kipumbwi,Sange juu,20,RN,Etrumeus teres,Anchovy,Uono kikwete,300,15,36.36363636,36.36363636
03/05/2020,5,SE,2020-05-03T07:00:00Z,2020-05-03T07:00:00Z,0,39.34908,-6.78779,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Katumbi,25,RN,Scomberomorus plurilineatus,Tuna,NA,500,25,Inf,Inf
03/05/2020,5,SE,2020-05-03T07:15:00Z,2020-05-03T08:00:00Z,0.75,39.30354,-6.7778,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Boyani,35,RN,Sardine,Sardines,NA,240,12,320,320
03/05/2020,5,SE,2020-05-03T22:25:00Z,2020-05-04T05:10:00Z,6.75,39.15806,-4.78493,Tanga,Mkinga,Zingibari,Petukiza,Kwamzungu,15,RN,Sardine,Sardines,NA,NA,NA,0,NA
08/05/2020,5,SE,2020-05-08T06:40:00Z,2020-05-08T14:00:00Z,7.33,39.1912611,-6.6709251,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,KARAGE,46,RN,Thunnus obesus,Tuna,NA,2010,21,274.0909091,274.2155525
10/05/2020,5,SE,2020-05-10T19:00:00Z,2020-05-11T03:00:00Z,8,39.71236,-4.80795,Pemba,Wete,Selemu,Wete Pwani,Kundeni,17,RN,Decapterus macrosoma,Mackerel,Msumari,600,30,75,75
11/05/2020,5,SE,2020-05-11T06:05:00Z,2020-05-11T12:30:00Z,6.42,39.2133544,-6.6683093,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,Funguni,30,RN,Sardine,Sardines,NA,NA,NA,0,NA
11/05/2020,5,SE,2020-05-11T06:05:00Z,2020-05-11T12:30:00Z,6.42,39.3536,-6.48894,Dar es Salaam,Kinondoni,Kunduchi Pwani,Kunduchi Pwani,Funguni,30,RN,Dagaa,Anchovy,Dagaa mchele,NA,NA,NA,NA
11/05/2020,5,SE,2020-05-11T19:00:00Z,2020-05-12T03:00:00Z,8,39.71236,-4.80795,Pemba,Wete,Selemu,Wete Pwani,Kundeni,17,RN,Decapterus macrosoma,Mackerel,Msumari,500,25,62.5,62.5
12/05/2020,5,SE,2020-05-12T07:20:00Z,2020-05-12T12:30:00Z,5.17,40.1636676,-10.2691783,Mtwara,Mtwara Urban,Shangani East,Feri,Veta,25,RN,Hemiramphus spp,Others,NA,60,NA,11.61290323,11.60541586
12/05/2020,5,SE,2020-05-12T19:00:00Z,2020-05-13T03:00:00Z,8,39.71236,-4.80795,Pemba,Wete,Selemu,Wete Pwani,Kundeni,17,RN,Decapterus macrosoma,Mackerel,Msumari,1000,50,125,125
13/05/2020,5,SE,2020-05-13T06:30:00Z,2020-05-13T10:40:00Z,4.17,40.1636676,-10.2691783,Mtwara,Mtwara Urban,Shangani East,Feri,Mkungu,22,RN,Euthynnus affinis,Tuna,NA,NA,NA,0,NA
13/05/2020,5,SE,2020-05-13T18:35:00Z,2020-05-14T06:14:00Z,11.65,39.64338,-7.81545,Pwani,Mafia,Kilindoni,Kilindoni,Chogon.majin,25,RN,Dagaa,Anchovy,Dagaa mchele,1460,73,125.3218884,125.3218884
13/05/2020,5,SE,2020-05-13T19:00:00Z,2020-05-14T02:00:00Z,7,39.71236,-4.80795,Pemba,Wete,Selemu,Wete Pwani,Kundeni,17,RN,Decapterus macrosoma,Mackerel,Msumari,300,15,42.85714286,42.85714286
14/05/2020,5,SE,2020-05-14T18:45:00Z,2020-05-15T06:35:00Z,11.83,39.64338,-7.81545,Pwani,Mafia,Kilindoni,Kilindoni,Chogon.majini,25,RN,Sardine,Sardines,NA,220,11,18.5915493,18.59678783
14/05/2020,5,SE,2020-05-14T18:45:00Z,2020-05-15T06:35:00Z,11.83,39.64338,-7.81545,Pwani,Mafia,Kilindoni,Kilindoni,Chogon.majini,25,RN,Dagaa,Anchovy,Dagaa mchele,220,11,18.59678783,18.59678783
14/05/2020,5,SE,2020-05-14T18:47:00Z,2020-05-15T02:32:00Z,7.75,38.97752,-5.923217,Tanga,Pangani,Kipumbwi,Kipumbwi,Allah Kareem,24,RN,Etrumeus teres,Anchovy,Uono kikwete,2250,112.5,290.3225806,290.3225806
14/05/2020,5,SE,2020-05-14T19:00:00Z,2020-05-15T05:00:00Z,10,39.71236,-4.80795,Pemba,Wete,Selemu,Wete Pwani,Kundeni,17,RN,Decapterus macrosoma,Mackerel,Msumari,700,35,70,70
15/05/2020,5,SE,2020-05-15T06:40:00Z,2020-05-15T12:20:00Z,5.67,40.1611087,-10.2704033,Mtwara,Mtwara Urban,Shangani East,Feri,Naumbu,20,RN,Hemiramphus spp,Others,NA,6,NA,1.058823529,1.058201058
15/05/2020,5,SE,2020-05-15T06:40:00Z,2020-05-15T12:20:00Z,5.67,40.1611087,-10.2704033,Mtwara,Mtwara Urban,Shangani East,Feri,Naumbu,20,RN,Sphyraena barracuda,Dermesal,NA,42,50,7.411764705,7.407407407
15/05/2020,5,SE,2020-05-15T18:25:00Z,2020-05-16T06:10:00Z,11.75,39.66113,-7.82229,Pwani,Mafia,Kilindoni,Kilindoni,Kichevi chogoni,25,RN,Dagaa,Anchovy,Dagaa mchele,2040,102,173.6170213,173.6170213
15/05/2020,5,SE,2020-05-15T19:00:00Z,2020-05-16T03:00:00Z,8,39.71236,-4.80795,Pemba,Wete,Selemu,Wete Pwani,Kundeni,17,RN,Decapterus macrosoma,Mackerel,Msumari,800,40,100,100
15/05/2020,5,SE,2020-05-15T19:12:00Z,2020-05-16T01:16:00Z,6.07,38.91417,-5.634733,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Etrumeus teres,Anchovy,NA,120,6,19.78021978,19.7693575
15/05/2020,5,SE,2020-05-15T19:12:00Z,2020-05-16T01:16:00Z,6.07,38.91417,-5.634733,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Etrumeus teres,Anchovy,Uono kikwete,120,6,19.7693575,19.7693575
16/05/2020,5,SE,2020-05-16T16:06:00Z,2020-05-17T03:16:00Z,11.17,38.8859465,-5.6548383,Tanga,Pangani,Kipumbwi,Kipumbwi,Maziwe,22,RN,Sardine,Sardines,NA,180,20,16.11940298,16.11459266
16/05/2020,5,SE,2020-05-16T18:06:00Z,2020-05-17T03:18:00Z,9.2,39.0758,-5.783483,Tanga,Pangani,Kipumbwi,Kipumbwi,Mnarani,20,RN,Etrumeus teres,Anchovy,NA,520,26,56.52173913,56.52173913
16/05/2020,5,SE,2020-05-16T18:06:00Z,2020-05-17T03:18:00Z,9.2,39.0758,-5.783483,Tanga,Pangani,Kipumbwi,Kipumbwi,Mnarani,20,RN,Rastrelliger kanagurta,Mackerel,NA,40,2,4.347826087,4.347826087
16/05/2020,5,SE,2020-05-16T18:06:00Z,2020-05-17T03:18:00Z,9.2,39.0758,-5.783483,Tanga,Pangani,Kipumbwi,Kipumbwi,Mnarani,20,RN,Etrumeus teres,Anchovy,Uono kikwete,520,26,56.52173913,56.52173913
16/05/2020,5,SE,2020-05-16T18:06:00Z,2020-05-17T03:18:00Z,9.2,39.0758,-5.783483,Tanga,Pangani,Kipumbwi,Kipumbwi,Mnarani,20,RN,Rastrelliger kanagurta,Mackerel,Kibua maji,40,2,4.347826087,4.347826087
16/05/2020,5,SE,2020-05-16T18:45:00Z,2020-05-17T06:40:00Z,11.92,39.66113,-7.882229,Pwani,Mafia,Kilindoni,Kilindoni,Kichevi chogon,25,RN,Dagaa,Anchovy,Dagaa mchele,55,42,4.61409396,4.61409396
16/05/2020,5,SE,2020-05-16T19:00:00Z,2020-05-17T05:00:00Z,10,39.71236,-4.80795,Pemba,Wete,Selemu,Wete Pwani,Kundeni,17,RN,Decapterus macrosoma,Mackerel,Msumari,400,20,40,40
16/05/2020,5,SE,2020-05-16T19:04:00Z,2020-05-17T03:25:00Z,8.35,38.96775,-5.9222,Tanga,Pangani,Kipumbwi,Kipumbwi,Mkwaja,22,RN,Etrumeus teres,Anchovy,Uono kikwete,2014,107,241.1976048,241.1976048
16/05/2020,5,SE,2020-05-16T19:20:00Z,2020-05-17T04:35:00Z,9.25,39.65971,-5.0776951,Pwani,Mafia,Chunguruma,Tumbuju,Mbakare.juu,20,RN,Dagaa,Anchovy,Dagaa mchele,400,20,43.24324324,43.24324324
16/05/2020,5,SE,2020-05-16T19:25:00Z,2020-05-17T03:30:00Z,8.08,39.66921,-7.79496,Pwani,Mafia,Chunguruma,Tumbuju,Kichevi,20,RN,Dagaa,Anchovy,Dagaa mchele,1440,72,178.2178218,178.2178218
16/05/2020,5,SE,2020-05-16T19:30:00Z,2020-05-17T05:00:00Z,9.5,39.1244236,-5.0878834,Tanga,Tanga City,Sahare,Kasera,Jambe,14,RN,Stolephorus commersonii,Anchovy,NA,400,20,42.10526316,42.10526316
17/05/2020,5,SE,2020-05-17T01:05:00Z,2020-05-17T05:45:00Z,4.67,39.4174105,-8.7496994,Lindi,Kilwa,Magengeni,Magengeni,Songosongo,16,RN,Sardine,Sardines,NA,100,5,21.42857143,21.41327623
17/05/2020,5,SE,2020-05-17T01:20:00Z,2020-05-17T03:30:00Z,2.17,39.4129085,-8.7490646,Lindi,Kilwa,Magengeni,Magengeni,Pwejuu,14,RN,Sardine,Sardines,NA,180,9,83.07692306,82.94930876
17/05/2020,5,SE,2020-05-17T18:25:00Z,2020-05-18T06:06:00Z,11.68,39.66546,-7.83259,Pwani,Mafia,Kilindoni,Kilindoni,Mfuluni nje,23,RN,Sardine,Sardines,NA,20,1,1.711840229,1.712328767
17/05/2020,5,SE,2020-05-17T18:25:00Z,2020-05-18T06:06:00Z,11.68,39.66546,-7.83259,Pwani,Mafia,Kilindoni,Kilindoni,Mfuluni nje,23,RN,Dagaa,Anchovy,Dagaa mchele,20,1,1.712328767,1.712328767
18/05/2020,5,SE,2020-05-18T00:00:00Z,2020-05-18T04:00:00Z,4,39.4129085,-8.7490646,Lindi,Kilwa,Magengeni,Magengeni,Songosongo,13,RN,Sardine,Sardines,NA,340,17,85,85
18/05/2020,5,SE,2020-05-18T01:00:00Z,2020-05-18T04:00:00Z,3,39.4174105,-8.7496994,Lindi,Kilwa,Magengeni,Magengeni,Jewe,13,RN,Sardine,Sardines,NA,NA,NA,0,NA
18/05/2020,5,SE,2020-05-18T01:15:00Z,2020-05-18T05:45:00Z,4.5,39.4181093,-8.7491207,Lindi,Kilwa,Magengeni,Magengeni,Pwejuu,16,RN,Dussumieria acuta,Anchovy,NA,120,6,26.66666667,26.66666667
18/05/2020,5,SE,2020-05-18T01:15:00Z,2020-05-18T05:45:00Z,4.5,39.4181093,-8.7491207,Lindi,Kilwa,Magengeni,Magengeni,Pwejuu,16,RN,Rastrelliger kanagurta,Mackerel,NA,60,3,13.33333333,13.33333333
18/05/2020,5,SE,2020-05-18T01:15:00Z,2020-05-18T05:45:00Z,4.5,39.4181093,-8.7491207,Lindi,Kilwa,Magengeni,Magengeni,Pwejuu,16,RN,Sardine,Sardines,NA,140,7,31.11111111,31.11111111
18/05/2020,5,SE,2020-05-18T03:13:00Z,2020-05-18T06:36:00Z,3.38,39.7122287,-10.0080837,Lindi,Lindi,Benki,Beach,Mwitingi,14,RN,Chirocentrus dorab,Dermesal,NA,130,13,38.42364532,38.46153846
18/05/2020,5,SE,2020-05-18T19:30:00Z,2020-05-19T05:30:00Z,10,39.1240198,-5.0875328,Tanga,Tanga City,Sahare,Kasera,Jambe,12,RN,Stolephorus commersonii,Anchovy,NA,160,8,16,16
18/05/2020,5,SE,2020-05-18T19:35:00Z,2020-05-19T04:10:00Z,8.58,39.59592,-7.72557,Pwani,Mafia,Kilindoni,Kilindoni,Bukini kubwa,25,RN,Gazza minuta,Dermesal,NA,126,7,14.67961165,14.68531469
18/05/2020,5,SE,2020-05-18T19:35:00Z,2020-05-19T04:10:00Z,8.58,39.59592,-7.72557,Pwani,Mafia,Kilindoni,Kilindoni,Bukini kubwa,25,RN,Sardine,Sardines,NA,910,26,106.0194175,106.0606061
18/05/2020,5,SE,2020-05-18T19:35:00Z,2020-05-19T04:10:00Z,8.58,39.59592,-7.72557,Pwani,Mafia,Kilindoni,Kilindoni,Bukini kubwa,25,RN,Dagaa,Anchovy,Dagaa mchele,35,26,4.079254079,4.079254079
18/05/2020,5,SE,2020-05-18T19:35:00Z,2020-05-19T04:10:00Z,8.58,39.59592,-7.72557,Pwani,Mafia,Kilindoni,Kilindoni,Bukini kubwa,25,RN,Gazza minuta,Dermesal,Parawe,126,7,14.68531469,14.68531469
19/05/2020,5,SE,2020-05-19T01:00:00Z,2020-05-19T04:00:00Z,3,39.4129085,-8.7490646,Lindi,Kilwa,Magengeni,Magengeni,Songosongo,13,RN,Rastrelliger kanagurta,Mackerel,NA,120,6,40,40
19/05/2020,5,SE,2020-05-19T01:00:00Z,2020-05-19T04:00:00Z,3,39.4129085,-8.7490646,Lindi,Kilwa,Magengeni,Magengeni,Songosongo,13,RN,Sardine,Sardines,NA,280,14,93.33333333,93.33333333
19/05/2020,5,SE,2020-05-19T01:25:00Z,2020-05-19T06:30:00Z,5.08,39.4181093,-8.7491207,Lindi,Kilwa,Magengeni,Magengeni,Jewe,15,RN,Dussumieria acuta,Anchovy,NA,100,5,19.67213115,19.68503937
19/05/2020,5,SE,2020-05-19T01:25:00Z,2020-05-19T06:30:00Z,5.08,39.4181093,-8.7491207,Lindi,Kilwa,Magengeni,Magengeni,Jewe,15,RN,Rastrelliger kanagurta,Mackerel,NA,40,2,7.86885246,7.874015748
19/05/2020,5,SE,2020-05-19T01:25:00Z,2020-05-19T06:30:00Z,5.08,39.4181093,-8.7491207,Lindi,Kilwa,Magengeni,Magengeni,Jewe,15,RN,Sardine,Sardines,NA,100,5,19.67213115,19.68503937
19/05/2020,5,SE,2020-05-19T02:00:00Z,2020-05-19T04:00:00Z,2,39.4174105,-8.7496994,Lindi,Kilwa,Magengeni,Magengeni,Mwamba wa kati,13,RN,Sardine,Sardines,NA,NA,NA,0,NA
19/05/2020,5,SE,2020-05-19T03:43:00Z,2020-05-19T05:10:00Z,1.45,39.7149613,-9.9984365,Lindi,Lindi,Benki,Beach,Mchinga,15,RN,Chirocentrus dorab,Dermesal,NA,260,26,179.3103448,179.3103448
19/05/2020,5,SE,2020-05-19T08:23:00Z,2020-05-19T11:45:00Z,3.37,40.3233687,-10.3488393,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,HIFADHI,16,RN,Sphyraena barracuda,Dermesal,NA,NA,NA,0,NA
19/05/2020,5,SE,2020-05-19T08:32:00Z,2020-05-19T11:58:00Z,3.43,40.3139775,-10.3786517,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,SADIKI,15,RN,Sardine,Sardines,NA,480,24,139.8058253,139.941691
20/05/2020,5,SE,2020-05-20T01:20:00Z,2020-05-20T06:00:00Z,4.67,39.4179977,-8.7489578,Lindi,Kilwa,Magengeni,Magengeni,Jewe,10,RN,Dussumieria acuta,Anchovy,NA,80,4,17.14285714,17.13062099
20/05/2020,5,SE,2020-05-20T01:20:00Z,2020-05-20T06:00:00Z,4.67,39.4179977,-8.7489578,Lindi,Kilwa,Magengeni,Magengeni,Jewe,10,RN,Rastrelliger kanagurta,Mackerel,NA,20,1,4.285714285,4.282655246
20/05/2020,5,SE,2020-05-20T01:20:00Z,2020-05-20T06:00:00Z,4.67,39.4179977,-8.7489578,Lindi,Kilwa,Magengeni,Magengeni,Jewe,10,RN,Sardine,Sardines,NA,280,14,60,59.95717345
20/05/2020,5,SE,2020-05-20T01:20:00Z,2020-05-20T06:00:00Z,4.67,39.4179977,-8.7489578,Lindi,Kilwa,Magengeni,Magengeni,Jewe,10,RN,Sardine,Sardines,NA,120,6,25.71428571,25.69593148
20/05/2020,5,SE,2020-05-20T07:15:00Z,2020-05-20T11:00:00Z,3.75,39.298376,-6.819978,Dar es Salaam,Kigamboni,Minazi  Mikinda,Minazi Mikinda,Dege,16,RN,Rastrelliger kanagurta,Mackerel,NA,160,8,42.66666667,42.66666667
20/05/2020,5,SE,2020-05-20T07:25:00Z,2020-05-21T06:15:00Z,22.83,39.669,-7.78964,Pwani,Mafia,Kilindoni,Kilindoni,Mbakare kaskazi,24,RN,Sardine,Sardines,NA,840,42,36.78832117,36.79369251
20/05/2020,5,SE,2020-05-20T08:15:00Z,2020-05-20T13:00:00Z,4.75,38.9101209,-6.4419039,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Changohela,45,RN,Auxis rochei,Tuna,NA,250,500,52.63157895,52.63157895
20/05/2020,5,SE,2020-05-20T08:30:00Z,2020-05-20T13:10:00Z,4.67,40.3139775,-10.3786517,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,MLAMBA,16,RN,Dussumieria acuta,Anchovy,NA,70,7,15,14.98929336
20/05/2020,5,SE,2020-05-20T09:00:00Z,2020-05-20T11:00:00Z,2,39.153045,-4.77274,Tanga,Mkinga,Zingibari,Petukiza,Milangoni,20,RN,Sardine,Sardines,NA,280,14,140,140
20/05/2020,5,SE,2020-05-20T09:05:00Z,2020-05-20T11:59:00Z,2.9,39.153045,-4.77274,Tanga,Mkinga,Zingibari,Petukiza,Mwanache,18,RN,Sardine,Sardines,NA,100,10,34.48275862,34.48275862
20/05/2020,5,SE,2020-05-20T09:49:00Z,2020-05-20T11:06:00Z,1.28,39.153045,-4.77274,Tanga,Mkinga,Zingibari,Petukiza,Mwanyuni,18,RN,Sardine,Sardines,NA,300,15,233.7662338,234.375
20/05/2020,5,SE,2020-05-20T18:30:00Z,2020-05-21T06:56:00Z,12.43,39.153045,-4.77274,Tanga,Mkinga,Zingibari,Petukiza,Koleo,33,RN,Dussumieria acuta,Anchovy,NA,10,1,0.804289544,0.804505229
20/05/2020,5,SE,2020-05-20T19:00:00Z,2020-05-21T05:00:00Z,10,39.1216953,-5.0920813,Tanga,Tanga City,Sahare,Kasera,Jambe,14,RN,Sardine,Sardines,NA,60,3,6,6
20/05/2020,5,SE,2020-05-20T19:25:00Z,2020-05-21T06:15:00Z,10.83,39.669,-7.78964,Pwani,Mafia,Kilindoni,Kilindoni,Mbakare kaskazi,24,RN,Dagaa,Anchovy,Dagaa mchele,840,42,77.56232687,77.56232687
20/05/2020,5,SE,2020-05-20T23:00:00Z,2020-05-21T05:00:00Z,6,39.002,-5.72100039,Tanga,Pangani,Pangani Mashariki,Magarawani,Mkwaja,22,RN,Dagaa,Anchovy,Dagaa mchele,160,8,26.66666667,26.66666667
21/05/2020,5,SE,2020-05-21T02:15:00Z,2020-05-21T05:10:00Z,2.92,39.01111,-5.81375,Tanga,Pangani,Pangani Mashariki,Magarawani,Katikati,22,RN,Dagaa,Anchovy,Dagaa mchele,2000,100,684.9315068,684.9315068
21/05/2020,5,SE,2020-05-21T07:10:00Z,2020-05-21T12:00:00Z,4.83,38.9098669,-6.4416239,Pwani,Bagamoyo,Mwambao,Kastam(Custom),Mshingwi,48,RN,Auxis rochei,Tuna,NA,500,1000,103.4482759,103.5196687
21/05/2020,5,SE,2020-05-21T07:32:00Z,2020-05-21T11:44:00Z,4.2,40.3139775,-10.3786517,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,SADIKI,18,RN,Sphyraena barracuda,Dermesal,NA,NA,NA,0,NA
21/05/2020,5,SE,2020-05-21T08:05:00Z,2020-05-21T12:30:00Z,4.42,40.3139775,-10.3786517,Mtwara,Mtwara Rural,Mnazi,Mnazi Bay,KIWALE,16,RN,Auxis rochei,Tuna,NA,460,92,104.1509434,104.0723982
